id,name,rating,reviews.text,reviews.title
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",3.0,"I got this tablet for my mother and cousins. It's been very speedy to my surprise, not as fast as a high end tablet but no lag and a very nice 720p display with good build quality. Would definitely recommend if your looking for an affordable tablet",Nice and Fast budget tablet
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",3.0,"Great quality, great price and best of all has good sound.",AWESOME
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",3.0,"Not happy at first as battery was totally dead when I got it. However, after charging, it's working ok",Ok product
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,5.0,I bought it for my family and everyone loves it! Definitely recommend buying one!,Great for Every Home
AVqVGZNvQMlgsOJE6eUY,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",5.0,"We got the Kindle for our daughter who accompanied us to try out the two Kindle models. We were willing to buy either one and we assumed she would want the more expensive one with the backlighting feature. But as she tried both, she gravitated with certainty toward the basic model. ""Why would U want to read in the dark?"" She said. As the weeks and months have gone by, she says she's completely happy with the basic Kindle, it's exactly what she wanted. Perfect.",Amazon Kindle is Perfect
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,4.0,"I bought this and an Echo Dot just in case the Dot didn't do everything I needed. The Dot worked fine, so I returned the full-featured Echo Plus.",Didn't need it
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",4.0,This tablet was an upgrade from the Nabi Jr for my 4 year old and she really enjoys it. There are so many apps/books/videos and it entertains her much more. The only thing i would recommend is getting an additional storage product since there isnt much internally.,Awesome!
AVqVGZNvQMlgsOJE6eUY,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",5.0,This was purchased as a gift and they've absolutely loved it.,Great Item
AWFUWc8THh53nbDRF6YO,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",5.0,"This does the same stuff as the traditional Echo or Echo Dot, except it has a screen. If you already liked the Echo's this is a good addition. The addition of the screen is neat, but certainly not essential. You can see daily news headlines and the weather scroll across the screen. You can watch any Arlo or similar cameras on it. You can watch YouTube and Amazon Video as well, but you'll probably just watch that on a phone, tablet or TV instead.","If you like the Echo, you'll like this"
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",5.0,Great for my kids and is easy to block purchases. Even better if you have amazon prime.,Great 4 kids
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",3.0,"Hoped this Fire HD 8 would be faster than my old HD Fire...not so much, I guess I expected the new Fire HD 8 to perform better but it still lags and is slow to load information while surfing the Internet. My wife's Ipad is light years ahead on this one, but what do you expect from a 60-70 dollar tablet.",Nice screen resolution.
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",3.0,This is a superb tablet for the price. It doesn't come with the Android operating system. It has Amazon's operating system. The battery last a good long time and apps run very fast. I would recommend this to anyone who wants a tablet.,Great tablet at a great price
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,5.0,Very easy to set up. I mostly control the lights with my Hue cell phone app. Very convenient. I have 4 lamps hooked up to the light bulbs now. I plan on doing most of my house in the future. I listen to music and get weather updates from the Echo. My husband uses the echo as an alarm.,Easy to set up
AVqkIhkhv8e3D1O-lebZ,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",5.0,i have had not issues with my purchase. i found a great cover for it on line on amazon and use it every night. thank you for your service.,great product and service
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",5.0,Wanted a tablet that would fit in my purse. Very easy to use. Would buy again.,Love it
AWFUWc8THh53nbDRF6YO,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",3.0,"Bought for my daughters dorm, good device for streaming, making calls, etc., even for quick weather report","great price, fun gadget"
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",3.0,Not easy to navigate and download apps to the device,Apps
AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,"I got it on a pretty good sale... so I feel it was worth it. The sound is good, I like that it's portable and rechargeable. I think it is best if you have a prime account so you have access to the prime music.",I like it
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",3.0,I purchased this to download books for school. Screen too small and OS was not to my liking,Not for me
AVqkIdZiv8e3D1O-leaJ,"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",4.0,Great tablet for simple tasks. I bought 2 and I have no complaints.,Great for everyday media
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4.0,"It freezes a lot. Lots of problems getting games to cooperate. But overall, my son loves it.",my son loves it
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,5.0,"Love the echo plus. Easy to set up with comparable extras, has simplified so many things in my home. Takes some getting to use to but patience and practice and males all the difference.",Easy to set up
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,This is my 2nd Fire tablet. I will alwyas need one. Just wish they lasted longer than 4 years.,Very versatile.
AWFUWc8THh53nbDRF6YO,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",4.0,Amazon ECHO show is excellent with add-on video features. The screen is smaller than I expected but meet the requirements.,Good product and quite useful
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,great tablet well worth the price which was a deal on black friday,great tablet
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,good price for the product. I purchased for my middle school son.,Decent tablet
AWFUWc8THh53nbDRF6YO,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",5.0,Was so excited to get this!!! It is so much fun to use.,Awesome
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,I've purchased a number of Kindle Fire products for family over the past several years and continue to use them. Easy to use for even my youngest Grandchildren or my 87 year old Mother-In-Law which they use as a reader and for games. An overall good value.,Good Value
AVqkIhkhv8e3D1O-lebZ,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",4.0,"Great quality, great price and best of all has good sound.",Great deal
AVqkIiKWnnc1JgDc3khH,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",3.0,Purchased this for a gift for my mother who is a amazon fanatic she loves it ! Made her christmas this year,Super fast tablet love it!
AVqVGZSEQMlgsOJE6eUc,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",3.0,Great product for myself! And I bought it when there was great deal on it!,Great!
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",2.0,I can't update Facebook and a few other apps. It's not what I expected.,Not what I need.
AVpfIfGA1cnluZ0-emyp,Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,5.0,This solved the problem of my daughter's lost kindle charger.,Good replacement
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",4.0,Great for my kid. She takes it on all our road trip.,Great product
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",3.0,Good tablet but not as smooth as high end tablets. It's limited to Amazon so don't expect to do as much as an Android or iPad. I like mine and will continue to use it. I recommend using one if you can before buying.,Good tablet for what it's designed to do
AVphPmHuilAPnD_x3E5h,"Amazon - Kindle Voyage - 6"" - 4GB - Black",5.0,I would recommend this product. It works great and ver compact.,Love the size of it
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"Bought for Xmass for my wife. She is not electronic competent, but found is easy to use.",Very good
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Great for those who love to read this tablet is always ready for on the go trips,Great product love it perfect for book lovers
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"I can play games, surf the internet or watch movies. I can check my e-mail or just about do anything I can do on a regular computer.I strongly recommend it.",awesome price for a great item
AWFUWc8THh53nbDRF6YO,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",4.0,Love our Echo show. A few enhancements we’d like to see in future such as ability to load multiple pictures instead of single photo. Can use Amazon photo but we do not prescribe.,Excellent
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",1.0,This is not an upgrade by any means! My three year old kindle outperformed Oasis.Battery life better than a week with the lights on lowest setting Magnetic connector is poorly designed and grows weak Two pieces to keep up with; unsnaps constantly Amazon Customer Services promises it will resolved in an update,Horrible Battery Life
AVqkIh9HQMlgsOJE6fu_,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",3.0,This was a Christmas present. The person that received it was very happy with it.. She has other Kindles but this new one is an obvious improvement over the previous ones.,Great gift!
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,I love the fact that is very practical and I didn't have to spend a lot of money.,Awesome Table
AWFUWc8THh53nbDRF6YO,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",2.0,Not sure will be keeping this. Worried about hacks that allow active mic.,Always on
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",3.0,works well worth the price good quality product have not had a problem,really nice
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,5.0,I have an original Gen 1 Echo that has been relocated to My Bedroom by simply unplugging and Plugging back in!Now that I have the Gen 2 Echo Plus in my Living Room and set up to work seamlessly with my Gen 1 I could not be happier. Along with the built in Hue it makes it that much better. Everything works just like I want and the sound on both devices are perfect for me.,Perfect To Acompany The Gen 1
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",4.0,Bought this for my 7 year old so he could play games on those looooooong hockey game car rides -- this tablet was more than enough for what we needed and the app selection is good in the Amazon store! No complaints here!,Fine for what we need
AVqkIdZiv8e3D1O-leaJ,"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",4.0,"It's a nice upgrade from the 6"" screen. Size is just right for small kids hands. Reading kindle books is much easier.",Big screen and clear resolution
AVqVGZN9QMlgsOJE6eUZ,"Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",5.0,Great item! Would definitely recommend this item -- am still learning all the things about it.,Great item
AVpidLjVilAPnD_xEVpI,"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",3.0,"Love my kindle fire, takes awesome pictures and its convenient for on the go.",kindle fire
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",5.0,"The Fire tablet is great, we just bought our second. It's screen is pleanty big enough to see, but small enough to fit in my jacket pocket.","Great product, this is our second Fire."
AVpidLjVilAPnD_xEVpI,"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",3.0,"Can't live without this, use for email, banking, social media, reading, watching movies, tv shows, online college courses. Even prints to wireless printer.",Versatile tablet
AVpidLjVilAPnD_xEVpI,"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",5.0,"Love the tablet, not only for reading (upgrade from Kindle) but for searching the Internet, email, etc. And I can take it anywhere. Cheaper than an iPAD and does enough for what I need.",Easy to use
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",5.0,Good tablet for kids I would definitely recommend.,Good tablet for kids
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,3.0,"This Amazon Echo is the COOLEST gadget you can buy, it is VERY SMART and learns very fast. it runs many items in our home IE Nest, LG TV, Lights",GREAT BUY
AVqkIh8WQMlgsOJE6fu-,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black",5.0,my daughter just loved this kindle fire. she said it was the perfect gift that she could receive.,great reader my dautgher loves it
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,for the price this is a great works well the for the price display is hd love it,love it
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",5.0,For two girls that love to play games and take with them,good games
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",5.0,I bought this for my granddaughter who is 2 and was able to load all the apps and books as well as her Disney movies. So far she has been unable to access anything that I don't want her to. And it has been able to withstand frequent toddler abuse.. Aka.. Throwing it. Definitely recommend.,Excellent tablet for children
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,I thought that this tablet was junk but it has surpassed my expectations,Ok
AVqkIh8WQMlgsOJE6fu-,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black",4.0,"A little more complicated than my original kindle, but I lIke it.",Love a kindle
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"I have an LG tablet but picked up this one for my Dad and after messing with it for a while it's very nice,. I think I like it more the my LG g pad!",Great tablet
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",3.0,Easy to use! Just plug in and search for your favorite movies and TV shows.,Great for movies and TV shows
AVqkIhkhv8e3D1O-lebZ,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",5.0,Looks pretty solid will update review as soon as gift is opened .,Bought as a Gift
AVqVGZNvQMlgsOJE6eUY,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",1.0,Looking at the picture and seeing it was 8th generation I assumed it would be a great device. I had an original Kindle but I stopped using it because it wasn't backlit. I thought an 8th generation would be backlit and the picture makes it look backlit but it is not. After 25 minutes on the phone with Amazon trying to make it brighter the technician finally realized that 8th generation is not supported with backlights. I took it back to Target and purchased The Paperwhite which was more money but definitely worth it. The 8th generation one is smaller so I assumed that was the reason for the price difference. Target made the experience pleasant.,Don't bother
AVqkIh8WQMlgsOJE6fu-,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black",3.0,I bought this as a Christmas gift for my wife and things started out well but lately my wife has been having issues with it. It hasn't been working as it should and its only been a little over 2 months since she's had it. I'm going to try a hard reset on it and see if that helps.,Not looking too good...
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,5.0,Purchased the product for a gift. Has not been used yet,Not yet used
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"Great tablet for the price, it was a Christmas present and so far so good!",Great tablet
AVpidLjVilAPnD_xEVpI,"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",5.0,I like the bigger screen size. It allows me to read my books without straining my eyes and allows more of the text to be displayed.,Excellent size for a Kindle
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,"It worked really well for me as I am unschooled in ipads. I used it while traveling and it was easy to use and did the things I needed, i.e. maps, books downloaded, internet access, youtube, etc.. I don't play games, so cannot comment on that.",Great ipad for a beginner such as I am
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,2.0,This does not give great answers and the connection is not that great. Exchanging for a GOOGLE Home,Not that great
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",3.0,I bought this as s present for my 65 year old grandma. She loves it. Very easy to operate. No issues,Solid tablet
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,3.0,Excellent item... above and beyond my expectations,Great item from amazon
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,"What I expected. A better then budget tablet ata good price. Bought for the integration with Alexa and it works well, more info about your Alexa request will show up automatically on the tablet.",Can't beat if for the price
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,5.0,"Amazon and Philips Hue work great together. very easy setup. The only drawback is using these bulbs on a non-Philips dimmer switch. The bulbs flicker a bit, even when it's set to full on",Modern Family
AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,So i was looking for a bluetooth speaker for my part time job. A guy i work with at bestbuy showed me his amazon tap speaker and it was awesome! I loved u can hook it up via wifi and stream music and such. Its portable its got clean and crisp sound. It also can leave the phone i had my phone placed upstairs and i was in the basement with the speaker and it was still connected. Its very easy to use i have no complants about this speaker at all,Amazing Speaker
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",5.0,I love my Kindle! It's perfect for reading my favorite books!,Great tablet for reading
AVqkIhkhv8e3D1O-lebZ,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",3.0,The kindle is great not only is it a reader its bascially a computer. It connects to the internet it takes pictures and has many other great features.,The perfect reader
AWK8z0pOIwln0LfXlSxH,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",5.0,Great product and it is very easy to set up and use,love it
AVqkIj9snnc1JgDc3khU,"Fire HD 8 Tablet with Alexa, 8"" HD Display, 32 GB, Tangerine - with Special Offers",5.0,Wife really likes it. Works great& likes the front & back camera.,Nice Kindle
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Great product for the kids gaming apps parental controls to make sure you can monitor kids and prevent unwanted app purchases,Works great
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,4.0,"Needs some improvements on being able to answer questions, but all in all its great and the sound is stellar",Good
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",5.0,"Daughter uses it constantly for games, texting, Web surfing, and email. Great alternative to more expensive devices.",Cheap but functional device
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",5.0,Works great. Easy to use. Fast. Great for the whole family.,Great ipad
AVqkIj9snnc1JgDc3khU,"Fire HD 8 Tablet with Alexa, 8"" HD Display, 32 GB, Tangerine - with Special Offers",4.0,This is my 2nd tablet and it works great with downloading,good product
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,5.0,Alexis is the new favorite name. Great for the college student,Echo!
AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,"Love the Amazon Alexa products! I have 1 Show, 1 Echo, 2 dots, and the Tap. Wish the Tap had the drop-in feature. The tap does make a sound when you have the hands free enabled and say ""Alexa"" instead of the blue lights on the other products. Great for taking outside!",Portable
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",4.0,Great for little kids the case on it is amazing. My daughter loves it. Only thing I would change is the sound a little louder and screen a little bigger.,Great for a toddler
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,5.0,"I wasn't sure I would use this item when I purchased it for my family. However, I just signed up for Amazon unlimited music after testing it on radio stations and playing games with the grandkids. I want to hook up the lighting feature as well. Speaker is excellent quality and quite enjoyable to listen to.",Great for the whole family.
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",3.0,"This is a great tablet if you have reasonable expectations. And you should definitely pay the extra $20 (for a total of $69) and get the 16 GB tablet. Is it the fastest tablet out there? Definitely not. Does it quickly do all sorts of business spreadsheets applications, etc? No. Does it do everything that an i-pad etc can do? No. But at this price point it can't be beat. People say that you can't download chrome and the google playstore. They are WRONG. I have both on this tablet and my other fire, without rooting them. And with the ability to add a 128 GB card it's a no brainer if you want to play games, watch movies/tv, surf the net, email etc. I know there are a lot of people who dislike Amazon and their products, but I am obviously not one of them.",Great deal on a great basic tablet
AWK8z0pOIwln0LfXlSxH,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",5.0,The sales associate was knowledgeable enough to lead me in the right direction in purchasing this product that’s compatible with my mother’s Arlo Security cameras. It works great!,Echo Show for mom
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",5.0,I wanted to get something nice for my wife and this did the trick. I'll get flowers next time.,Wife loved it
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,3.0,Definitely recommend to anyone that wants a exciting product,Great Product
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",4.0,We bought three including one for my 2 year old. We all love it! The only complaint is the volume. There is one speaker and so the sound is obviously lower than most other tablets with two speakers. It doesn't bother us too much but that's why we give it 4/5 stars. Overall a great tablet.,Family Tablet
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",2.0,"Loved my husbands 4th generation disappointed in my 5th generation. 4th generation has 2 speakers and sound is much louder than the current 5th generation. I purchased this expecting the same quality in sound, or better, since I use the kindle to watch my TV shows.",Disappointed
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,"I purchased two of these tablets as a gift for Christmas. It has an exceptional HD screen which provides rich colors and makes it easy for those that like to read book, articles etc.",Good Purchase
AWFUWc8THh53nbDRF6YO,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",5.0,I have several around the house and love playing music on them,Great product
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5.0,Just what she needed to keep her interested in short games & letters,Great for kids
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",3.0,Gave as a gift to niece in hospital she loved it. Was able to do everything on the tablet she wanted to. Easy to use I was the one who set it up for her was very simple.,Great Tablet
AVqkIdZiv8e3D1O-leaJ,"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",5.0,Great tablet. Drop it many times and its still working.,Great tablet.
AWFUWc8THh53nbDRF6YO,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",4.0,I seen one that my son-in-law had and enjoyed using it.,Great electronic.
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",5.0,Best electronic I purchased for myself this year. Great price too.,Love my new Fire
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",5.0,My daughter picked this tablet after her HD Fire battery would no longer work. The insurance kicked in and she picked this one instead of the HD. She wanted more memory for her music does not use it to watch movies really. She loves the blue color and is working just perfect for her.,Great tablet
AWFUWc8THh53nbDRF6YO,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",5.0,I love my amazon show it’s a recommended product if you wanna have this item. However the down sides are it has a great speaker so if it’s full max it may be hard for Alexa to hear you. Another downside google hates amazon = not YouTube.,Great product
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",5.0,"I love, love my kindle fire magenta. the color is awesome this is a truly the best kindle fire I ever owned . the colors availablesare awesome .",kindle fire 16 gig magenta
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",2.0,The tablet itself works fine but this is the 2nd one I have gotten with a similar problem. The port seems to come defected. The charger doesn't stay in and it takes a long time to charge. Replaced charger with a brand new one and it still has issues.,Not as happy as I thought
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,5.0,Love this bot and lighting system. It transforms my house into many moods. Planning to get more lights and maybe another bot.,Excellent
AWK8z0pOIwln0LfXlSxH,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",4.0,"I love having the screen available to use for certain tasks like streaming doorbell video, security camera footage, Amazon Prime music lyrics and videos, but I am disappointed that Amazon’s implementation of YouTube on the Echo Show violated Google's terms of service so they got the app pulled from the Show. Also, honestly, and anyone can prove it just through everyday use, but the Echo is just not as useful as Google Assistant with inquiries. It works pretty well with home automation but it just doesn't understand or can't help with about half of the inquiries I throw at it. I would have gone with a Google Home if there was one with a touchscreen. I would recommend it for those heavily invested in Amazon Prime and home automation.",Not Nearly as Smart as Google Home
AVqVGZNvQMlgsOJE6eUY,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",4.0,Item work well and was easy to read from in day light,Work
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,5.0,Asking trivia questions of Alexa is a hoot but being able to turn off the ceiling fan from bed is golden.,Useful and fun
